,close,high,low,open,mcd,mcd_signal,RSI,SMA_50,SMA_200,stoch_oszillator,stoch_oszillator_signal,Bollinger_middle,Bollinger_low,Bollinger_high
0,244.48616668505613,247.42321631835313,242.24893077575567,242.8863052037136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,244.842363449337,245.42348484594172,244.4536585165008,244.48616668505613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,243.5347238323146,246.73994285534917,243.1477581372446,244.842363449337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,242.22711685487974,243.55227438170002,242.02245344094587,243.5347238323146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,243.27751424926353,244.54261456946776,242.20933551400663,242.22711685487974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,243.90803076945727,244.49155611329923,242.24273747798173,243.27751424926353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,242.53181673088432,244.1881231193945,241.0997169770846,243.90803076945727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,242.26744040395968,242.66793567819758,242.00711856696398,242.53181673088432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,241.95115131358787,242.37468385118157,241.15273784280853,242.26744040395968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,239.95125497993627,249.09553460369992,239.5438311683308,241.95115131358787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,241.3188960524157,241.9060817245096,233.3602919599921,239.95125497993627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,240.70611730433046,242.05529697182376,237.4380754255064,241.3188960524157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,244.44550444333194,245.42738486531235,239.3867750811904,240.70611730433046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,249.25253239297837,251.20320515730774,243.68273443430817,244.44550444333194,0.0,0.0,70.17249860503544,0.0,0.0,89.06752085403387,0.0,0.0,0.0,0.0
14,244.98324057648588,249.97080430475327,244.2490650437747,249.25253239297837,0.0,0.0,53.56783946735283,0.0,0.0,65.14042010943811,0.0,0.0,0.0,0.0
15,243.77568299702978,245.27036854409178,242.25381636849005,244.98324057648588,0.0,0.0,49.96638719352142,0.0,0.0,58.37270473638021,70.86021523328407,0.0,0.0,0.0
16,243.52247037040215,244.43247896637493,243.30576810951388,243.77568299702978,0.0,0.0,49.21913075385127,0.0,0.0,56.95358318471719,60.155569343511836,0.0,0.0,0.0
