,step,rollout/ep_rew_mean,train/approx_kl,train/clip_fraction,train/entropy_loss,train/explained_variance,train/loss,train/policy_gradient_loss,train/value_loss
0,3556,-0.0027280000504106283,0.04694684222340584,0.7395013570785522,-24.06542205810547,0.0,-0.00045768311247229576,0.07014420628547668,1.3651103358824912e-07
1,5334,-0.0026730000972747803,0.053788889199495316,0.7384514808654785,-24.195589065551758,0.0,0.07287699729204178,0.06435281038284302,1.0443893927458703e-07
2,7112,-0.0026113332714885473,0.04219450801610947,0.7261155247688293,-24.088369369506836,0.0,0.018056368455290794,0.061914876103401184,1.4028086070538848e-07
3,8890,-0.002664749976247549,0.05061371624469757,0.7339895367622375,-24.152870178222656,0.0,0.03837219625711441,0.060117971152067184,1.6337968133939285e-07
4,10668,-0.002694800030440092,0.04779871180653572,0.7397825717926025,-24.214723587036133,0.0,0.1396508812904358,0.06306511163711548,2.050441025858163e-07
5,12446,-0.0026781666092574596,0.04680744558572769,0.7306337356567383,-24.230846405029297,0.0,0.04971993342041969,0.06825315207242966,9.835762426746442e-08
6,14224,-0.0026839999482035637,0.04444490745663643,0.7124484777450562,-24.334850311279297,-1.1920928955078125e-07,0.08343952149152756,0.05676890164613724,9.221903951583954e-08
7,16002,-0.002618999918922782,0.04219898208975792,0.711379885673523,-24.333148956298828,-1.1920928955078125e-07,0.06878817826509476,0.05027274414896965,1.1555427192888601e-07
8,17780,-0.0026211112271994352,0.04426391050219536,0.7174728512763977,-24.434215545654297,5.960464477539063e-08,0.04995209351181984,0.053450386971235275,1.3076044069748605e-07
9,19558,-0.0026181999128311872,0.1714623123407364,0.8754218816757202,-24.82757568359375,-1.1920928955078125e-07,0.3212711215019226,0.15108197927474976,1.4799107361795905e-07
10,21336,-0.002615727251395583,0.03159383311867714,0.7033933401107788,-24.96158790588379,0.0,0.07687987387180328,0.05226470157504082,1.1766737628704504e-07
11,23114,-0.0026295832358300686,0.12423621863126755,0.8351331353187561,-25.042171478271484,0.0,0.06320922076702118,0.11199218779802322,1.433195535582854e-07
12,24892,-0.0026320768520236015,0.045917145907878876,0.7100675106048584,-25.070419311523438,1.1920928955078125e-07,0.07373164594173431,0.058211103081703186,2.025053760235096e-07
13,26670,-0.002620785729959607,0.037196218967437744,0.7164042592048645,-25.07647705078125,1.1920928955078125e-07,0.03901485726237297,0.054799750447273254,9.61947108635286e-08
14,28448,-0.0026167333126068115,0.03961741924285889,0.712279736995697,-25.128799438476562,0.0,0.08846209943294525,0.05013818293809891,1.4676379578304477e-07
15,30226,-0.002613374963402748,0.04098624736070633,0.700487494468689,-25.202943801879883,-1.1920928955078125e-07,0.02923707291483879,0.05686192214488983,7.227805554066435e-08
16,32004,-0.0026303529739379883,0.07871370762586594,0.8089801669120789,-25.195695877075195,-1.0728836059570312e-06,0.08927061408758163,0.08741872757673264,1.3456399017286458e-07
17,33782,-0.0026190555654466152,0.03938201814889908,0.7063555121421814,-25.22150421142578,-1.1920928955078125e-07,0.007225255947560072,0.056065239012241364,1.3377817253967805e-07
18,35560,-0.0026315790601074696,0.03689493238925934,0.7119235396385193,-25.167661666870117,-2.384185791015625e-07,0.0845404863357544,0.05287811905145645,1.6181142825644201e-07
19,37338,-0.0026542500127106905,0.03700781241059303,0.7000187635421753,-25.188594818115234,0.0,0.0036210226826369762,0.04855665564537048,2.055490995189757e-07
20,39116,-0.002636571414768696,0.03765353560447693,0.7005999684333801,-25.142127990722656,0.0,0.21112486720085144,0.05567542463541031,2.231085858284132e-07
21,40894,-0.0026380454655736685,0.036704789847135544,0.70451819896698,-25.246593475341797,0.0,0.10204623639583588,0.05408062785863876,2.3125160453218996e-07
22,42672,-0.0026349565014243126,0.03701784834265709,0.7053993344306946,-25.514936447143555,0.0,0.011506245471537113,0.04670165106654167,1.866011416495894e-07
23,44450,-0.002635749988257885,0.03614753484725952,0.7034121155738831,-25.413108825683594,0.0,0.04631037265062332,0.05125853046774864,2.564763406098791e-07
24,46228,-0.0026343599893152714,0.036063022911548615,0.6932883858680725,-25.493833541870117,-1.1920928955078125e-07,0.0577794648706913,0.05090596154332161,5.227050223766128e-07
25,48006,-0.0026188462506979704,0.03292177617549896,0.6859955191612244,-25.58638572692871,-1.1920928955078125e-07,-0.002644530264660716,0.04656607657670975,2.4188224756471755e-07
26,49784,-0.002616518409922719,0.031125159934163094,0.6801275014877319,-25.58885383605957,0.0,-0.017024649307131767,0.04414155334234238,3.293745578503149e-07
27,51562,-0.002613964257761836,0.03307432308793068,0.6801087856292725,-25.63802719116211,0.0,0.021101798862218857,0.044154033064842224,2.060379955537428e-07
28,53340,-0.002616999903693795,0.03025878220796585,0.6814211010932922,-25.668359756469727,5.960464477539063e-08,0.09848254173994064,0.04401300847530365,2.0062915950802562e-07
29,55118,-0.0026177000254392624,0.035912733525037766,0.6989313960075378,-25.753705978393555,0.0,0.04976796731352806,0.05211262404918671,2.0751156171172624e-07
30,56896,-0.0026123225688934326,0.032198648899793625,0.6819835305213928,-25.87352752685547,0.0,0.05035822093486786,0.048482753336429596,1.8945604551845463e-07
31,58674,-0.0026140937115997076,0.03203731030225754,0.6729471683502197,-25.85504722595215,0.0,0.02211618795990944,0.038125574588775635,1.623195657884935e-07
32,60452,-0.0026156059466302395,0.034412186592817307,0.6930446624755859,-25.832042694091797,0.0,0.030902879312634468,0.047973453998565674,1.679735248671932e-07
33,62230,-0.0026077646762132645,0.03281441330909729,0.6812336444854736,-25.772130966186523,-2.384185791015625e-07,0.06226005777716637,0.04854368418455124,1.6900634136618464e-07
34,64008,-0.002606285735964775,0.030015233904123306,0.6686164736747742,-25.901866912841797,2.384185791015625e-07,0.010636930353939533,0.04216500371694565,1.22799264090645e-07
35,65786,-0.002604944398626685,0.03228896111249924,0.6681477427482605,-25.997095108032227,2.980232238769531e-07,0.035305220633745193,0.04238510504364967,1.638947964011095e-07
36,67564,-0.0026113244239240885,0.030689097940921783,0.6774840950965881,-26.139921188354492,0.0,0.03481972590088844,0.044311318546533585,1.7669361795924488e-07
37,69342,-0.002596421167254448,0.028011063113808632,0.6619423031806946,-26.02864646911621,0.0,0.012891137041151524,0.04803647845983505,1.0793571192380114e-07
38,71120,-0.002598359016701579,0.02834230102598667,0.6657480597496033,-26.190298080444336,0.0,0.11778833717107773,0.04739285260438919,9.104370235490933e-08
39,72898,-0.002594349905848503,0.030705654993653297,0.6802962422370911,-26.134380340576172,0.0,0.13667060434818268,0.04218549281358719,2.2610861094563006e-07
40,74676,-0.002604878041893244,0.03221036121249199,0.6854330897331238,-26.147708892822266,0.0,0.0360739640891552,0.047859132289886475,1.031686522878772e-07
41,76454,-0.0025968572590500116,0.027349933981895447,0.6663854718208313,-26.190839767456055,5.960464477539063e-08,0.0888187512755394,0.041121236979961395,1.110274894244867e-07
42,78232,-0.002583534922450781,0.026808323338627815,0.667172908782959,-26.15166473388672,-1.1920928955078125e-07,-0.037345971912145615,0.04446118697524071,1.0881380774208083e-07
43,80010,-0.002583636436611414,0.028491681441664696,0.6669104099273682,-26.125459671020508,-1.1920928955078125e-07,0.08460135012865067,0.047019246965646744,1.304284467096295e-07
44,81788,-0.0025926444213837385,0.029918771237134933,0.6675103306770325,-26.106372833251953,-1.1920928955078125e-07,0.0005482794367708266,0.04115315154194832,1.0372901471100704e-07
45,83566,-0.0025899347383528948,0.02864602766931057,0.6747657060623169,-26.060142517089844,0.0,-0.04767696186900139,0.04040519893169403,1.0027306274196235e-07
46,85344,-0.0025894043501466513,0.03100626729428768,0.6701912879943848,-26.12911605834961,0.0,0.11506524682044983,0.041768141090869904,1.2011624050956016e-07
47,87122,-0.002588750096037984,0.028011437505483627,0.6760593056678772,-26.253707885742188,8.940696716308594e-07,0.040045950561761856,0.04107083007693291,1.0126387195441566e-07
48,88900,-0.002582938876003027,0.028165284544229507,0.6580802798271179,-26.398481369018555,0.0,0.045990727841854095,0.041769009083509445,1.0156639973502024e-07
