,step,rollout/ep_rew_mean,train/entropy_loss,train/loss,train/policy_gradient_loss,train/value_loss
0,13636,-0.0023350000847131014,-18.44578742980957,0.0005655231652781367,0.00877470150589943,1.5830687516427133e-06
1,20454,-0.002360000042244792,-18.562532424926758,0.35164886713027954,0.13921256363391876,5.658574195877009e-07
2,27272,-0.0023529999889433384,-18.87758445739746,0.08378126472234726,0.16777636110782623,2.3230316514855076e-07
3,34090,-0.002380749909207225,-19.37181282043457,0.16789229214191437,0.16704246401786804,1.8931805811917002e-07
4,40908,-0.0024232000578194857,-19.62516975402832,0.09693484008312225,0.2502982020378113,1.8278157654094684e-07
5,47726,-0.0024661666247993708,-19.879247665405273,0.10708224028348923,0.11806275695562363,1.7476200753208104e-07
6,54544,-0.002500285627320409,-19.979347229003906,0.02839832194149494,0.11633805185556412,2.837340957739798e-07
7,61362,-0.002553374972194433,-20.074810028076172,0.14693202078342438,0.093882717192173,2.1725182364207285e-07
8,68180,-0.0025967778638005257,-20.089946746826172,0.01403631828725338,0.09286469966173172,1.7752668668435945e-07
9,74998,-0.002625799970701337,-20.09819984436035,0.14536109566688538,0.08448084443807602,2.2069676219871326e-07
10,81816,-0.0026675453409552574,-20.18294334411621,0.0599997378885746,0.07673712074756622,2.2382695874512137e-07
11,88634,-0.0027012499049305916,-20.371376037597656,0.05448376387357712,0.08773122727870941,2.3182734310012165e-07
12,95452,-0.00272984616458416,-20.34101104736328,0.11967060714960098,0.06967724859714508,1.836086482853716e-07
13,102270,-0.0027527858037501574,-20.38789939880371,0.03373340889811516,0.06441447138786316,1.96819925690761e-07
14,109088,-0.002762866672128439,-20.43944549560547,-0.036959514021873474,0.07874582707881927,2.1120543181041285e-07
15,115906,-0.002776999957859516,-20.5205020904541,0.15393593907356262,0.10132257640361786,2.503243763385399e-07
16,122724,-0.002774764783680439,-20.600107192993164,0.13112054765224457,0.07798601686954498,1.9452083677151677e-07
17,129542,-0.0028029445093125105,-20.670793533325195,-0.007655799388885498,0.06319130957126617,2.1344786205190758e-07
18,136360,-0.0028221579268574715,-20.711057662963867,0.06971783190965652,0.07332000136375427,1.93487537103465e-07
19,143178,-0.0028400500304996967,-20.748275756835938,0.047946907579898834,0.06841283291578293,2.0582389481660357e-07
20,149996,-0.002851619152352214,-20.86985969543457,0.02307266928255558,0.09769020229578018,2.025895042834236e-07
21,156814,-0.002861863700672984,-21.076152801513672,0.11047567427158356,0.10139646381139755,1.822158992581535e-07
22,163632,-0.002869565272703767,-21.19788360595703,0.052076101303100586,0.10146041959524155,1.4936230741113832e-07
23,170450,-0.002882791683077812,-21.367034912109375,0.1090494766831398,0.12139703333377838,2.359180797384397e-07
24,177268,-0.0028940800111740828,-21.44225311279297,-0.004067132715135813,0.07187893986701965,1.540320084814084e-07
25,184086,-0.002914115320891142,-21.63581657409668,0.1070541962981224,0.14044517278671265,1.9203778833798424e-07
26,190904,-0.002925148233771324,-21.937145233154297,-0.014883740805089474,0.14689846336841583,1.4361006606122828e-07
27,197722,-0.002936749951913953,-22.245702743530273,0.09394198656082153,0.1221199780702591,2.574420818746148e-07
28,204540,-0.0029508965089917183,-22.1895751953125,0.23886480927467346,0.10111033916473389,1.581258715077638e-07
29,211358,-0.0029703667387366295,-22.303991317749023,0.09723871201276779,0.09318535029888153,1.569484737728999e-07
30,218176,-0.0029822580981999636,-22.436010360717773,0.07858152687549591,0.08722595125436783,1.578758173081951e-07
31,224994,-0.002989687491208315,-22.581073760986328,0.060642074793577194,0.1487768292427063,2.2068354610382812e-07
32,231812,-0.0029971213079988956,-22.774295806884766,0.0848652794957161,0.1038789227604866,1.721397495657584e-07
33,238630,-0.003012764733284712,-22.801921844482422,0.07937202602624893,0.0990554466843605,1.383920249509174e-07
34,245448,-0.0030229142867028713,-22.777551651000977,0.06068866699934006,0.09840186685323715,2.1050155396551418e-07
35,252266,-0.0030419444665312767,-22.97831153869629,0.3714509904384613,0.0889408066868782,1.3499553119800112e-07
36,259084,-0.003055891953408718,-23.09901237487793,0.054048601537942886,0.06974334269762039,1.3575153445799515e-07
37,265902,-0.003069079015403986,-23.28616714477539,0.05209742486476898,0.07657904922962189,1.1059271542990246e-07
38,272720,-0.0030787435825914145,-23.186811447143555,0.08924262970685959,0.07597643882036209,1.587506801570271e-07
39,279538,-0.003092024940997362,-23.310142517089844,0.006340570282191038,0.05897734314203262,1.3186455305458367e-07
40,286356,-0.003105317009612918,-23.306819915771484,0.011768822558224201,0.055744655430316925,1.3337330528884195e-07
41,293174,-0.0031145953107625246,-23.290515899658203,-0.01548536866903305,0.01735788583755493,1.275890895158227e-07
42,299992,-0.0031220465898513794,-23.324386596679688,0.012822575867176056,0.005443497095257044,1.325309000321795e-07
43,306810,-0.0031351817306131124,-23.383337020874023,-0.010609054937958717,0.005978874396532774,1.2307582153425756e-07
44,313628,-0.003145955502986908,-23.436573028564453,0.001769535942003131,0.005961137358099222,1.1090089202525633e-07
45,320446,-0.003155891317874193,-23.3706111907959,0.034332193434238434,0.007352132815867662,1.3075523952466028e-07
46,327264,-0.003165808506309986,-23.33271026611328,-0.009070341475307941,0.0061498540453612804,1.1168665992045135e-07
47,334082,-0.0031716458033770323,-23.256389617919922,-0.029195453971624374,0.005626140162348747,9.922629828906793e-08
48,340900,-0.0031751019414514303,-23.315048217773438,0.011610295623540878,0.006532230880111456,1.0977416309287946e-07
