,close,high,low,open,mcd,mcd_signal,RSI,SMA_50,SMA_200,stoch_oszillator,stoch_oszillator_signal,Bollinger_middle,Bollinger_low,Bollinger_high
0,64507.50829516369,64610.4280140151,64388.660820063524,64537.98168123339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,64306.70752333809,64528.822473148335,64120.17284258403,64507.50829516369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,63440.44832089186,64375.233247430646,63250.95274459502,64306.70752333809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,63586.76601320599,63851.70144113788,63418.1036163154,63440.44832089186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,63203.755302457175,64008.67159689656,63118.71331179916,63586.76601320599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,63405.73440856125,63540.66618327062,63174.0813353225,63203.755302457175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,63754.77119062952,63870.299217610605,63046.0605775662,63405.73440856125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,63922.98378627826,64141.43298664478,63742.164728719974,63754.77119062952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,64069.26016918792,64249.62948564602,63848.433074886,63922.98378627826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,64037.83201751718,64147.086488608395,62822.25635195941,64069.26016918792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,63978.66961784862,64175.07582415858,63905.86874708405,64037.83201751718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,63675.87904920063,64198.67093281478,63585.73777471572,63978.66961784862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,63347.86015352616,64045.31984528788,63179.858305152346,63675.87904920063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,62971.921296506946,63401.00849006025,62697.31310319346,63347.86015352616,0.0,0.0,26.309758248256742,0.0,0.0,14.353983221820501,0.0,0.0,0.0,0.0
14,62770.02839941669,63172.17879967351,62651.17873964726,62971.921296506946,0.0,0.0,24.012611008845468,0.0,0.0,6.329723666364731,0.0,0.0,0.0,0.0
15,62672.139317359884,62796.00111112716,62378.02092559662,62770.02839941669,0.0,0.0,22.96560824779729,0.0,0.0,14.726445883989893,11.803384257391707,0.0,0.0,0.0
16,61628.46697433176,62987.06243310829,61473.71238909192,62672.139317359884,0.0,0.0,15.303905259793083,0.0,0.0,5.57489938845598,8.877022979603534,0.0,0.0,0.0
17,61404.6695988323,61723.06313179466,61289.72637904506,61628.46697433176,0.0,0.0,14.209211046528992,0.0,0.0,3.8833440030823767,8.06156309184275,0.0,0.0,0.0
18,61458.90909489136,61575.72403914932,61035.0819335291,61404.6695988323,0.0,0.0,15.78153921043473,0.0,0.0,13.184659877970933,7.547634423169764,0.0,0.0,0.0
19,61435.71995086312,61576.72758599784,61351.022400907445,61458.90909489136,0.0,0.0,15.64948376834461,0.0,0.0,12.463278605730288,9.843760828927866,63179.001524000414,61246.617069992935,65111.38597800789
20,60873.4348425467,61509.224755476505,60790.51343780589,61435.71995086312,0.0,0.0,12.843172672555667,0.0,0.0,2.397184818144298,9.348374433948505,62997.29785136956,60920.71742291989,65073.87827981923
21,60885.33233793491,60984.5885401184,60749.00313193292,60873.4348425467,0.0,0.0,13.197863419923195,0.0,0.0,3.894423232499081,6.251628885457889,62826.22909209941,60648.08834311055,65004.36984108828
22,61084.058824494496,61253.33158428527,60841.17344404371,60885.33233793491,0.0,0.0,19.118679521867648,0.0,0.0,9.712694436140277,5.334767495594552,62708.40961727954,60423.60113430332,64993.21810025576
23,61822.12963269435,61942.36358111533,60700.229558561114,61084.058824494496,0.0,0.0,36.45508066574693,0.0,0.0,32.068568660024326,15.225228776221229,62620.177798253964,60341.58023859405,64898.77535791388
24,62242.325777922924,62376.660159494226,61623.17368738308,61822.12963269435,0.0,0.0,43.8359550101692,0.0,0.0,44.0795215466714,28.620261547612003,62572.10632202724,60304.24273248908,64839.9699115654
25,62369.69695105148,62839.28826719752,62150.59073790323,62242.325777922924,-606.5883315090614,0.0,45.887715290696285,0.0,0.0,49.90799199396125,42.01869406688566,62520.30444915176,60283.861228772716,64756.7476695308
26,63059.84421450111,63475.477892578536,62315.5453544091,62369.69695105148,-476.54661658391706,0.0,55.395912909548635,0.0,0.0,85.02355003756504,59.6703545260659,62485.55810034533,60306.04254695427,64665.0736537364
27,63576.00786152141,63676.746804407645,63056.60418874738,63059.84421450111,-328.0559037995263,0.0,60.925872360689674,0.0,0.0,96.61554311412746,77.18236171521791,62468.209304107506,60329.59719800603,64606.821410208984
28,63313.60371153785,63585.27719397901,63166.45040269793,63576.00786152141,-228.91102222869085,0.0,57.05332932654291,0.0,0.0,87.7997316032175,89.81294158497,62430.42648122499,60381.47134754054,64479.38161490944
29,65415.85063816046,65853.31730550513,62719.925291820924,63313.60371153785,19.075873686771956,0.0,72.2637211469051,0.0,0.0,91.5105915360338,91.97528875112626,62499.32741225716,60165.868873005675,64832.785951508646
30,66068.24281766386,66282.00252654114,63484.30811661945,65415.85063816046,265.19289336797374,0.0,75.19924434478315,0.0,0.0,96.17039764778124,91.82690692901083,62603.80607224791,59863.16630117751,65344.44584331832
31,66232.93251002158,66377.48592592821,66054.33948179938,66068.24281766386,468.1351162308638,0.0,75.89287006038202,0.0,0.0,97.45381560118504,95.04493492833336,62731.658745288965,59593.19339141854,65870.12409915938
32,65913.96630618155,66278.61487530524,65769.33386647381,66232.93251002158,596.3559627119175,0.0,71.70974011608376,0.0,0.0,91.8354995837255,95.15323761089725,62859.96405292174,59434.53105592733,66285.39704991617
